#,Job_ID,WeatherFile,ModelFile,@@EW_Abs@@,@@RSolar_Abs@@,@@SG_Trans@@,@@cp_w_conc@@,@@G_k@@,@@WIns_k@@,@@RIns_k@@,@@EW_S&V_Abs@@,@@IHG@@,@@V_Rate@@,@@Inf@@,@@C_SP@@,@@Rot@@,@@Glazz@@,@@Rat@@,@@RA@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: Total cooling Annual Value [kWh],c1: Peak Total Cooling [W],c2: Sens_Cooling Annual [kWh],c3: [W],c4: [W],c5: [kWh],c6: Calc Des Load [W],c7: User Design Load [W],c8: User Design Load per Area [W/m2],c9: Glazz Ratio[%],c10: Floor Area[m2],c11: Volume [m3],c12: Window Opening Area [m2],c13: Gross Wall Area [m2],c14: North Wall Area [m2],c15: East Wall Area [m2],c16: Peak Total Cooling Time,c17: [time],,,,
2252,Case2253,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.02,0.065,0.054,0.594,24,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.56,2079737.41,2857542.69,-1497651.15,-1688510.01,2857542.69,2079739.07,1675660.23,2010792.27,62.79,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,64.93984219,89.2268276,,
2253,Case2254,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.02,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.49,1.07E+07,4481327.94,-9060041.49,-3033038.67,4481327.94,1.07E+07,3018950.14,3622740.17,113.12,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,334.1077138,139.9295545,,
2254,Case2255,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.005,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.52,1.08E+07,4454491.37,-9154942.62,-3006191.01,4454491.37,1.08E+07,2991810.06,3590172.08,112.1,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,337.2302158,139.091582,,
2255,Case2256,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.005,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.47,1.09E+07,4390186.43,-9219233.95,-2974370.69,4390186.43,1.09E+07,2962001.75,3554402.11,110.99,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,340.3527178,137.083659,,
2256,Case2257,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.5,1.08E+07,4373829.06,-9119344.26,-2947638.89,4373829.06,1.08E+07,2934540.12,3521448.15,109.96,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,337.2302158,136.5728998,,
2257,Case2258,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.001,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.48,1.08E+07,4375018,-9125593.32,-2948680.34,4375018,1.08E+07,2935588.05,3522705.66,110,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,337.2302158,136.6100245,,
2258,Case2259,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.00046,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.47,1.22E+07,3867843.63,-1.07E+07,-2721433.47,3867843.63,1.22E+07,2709973.74,3251968.49,101.54,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,380.9452438,120.7734946,,
2259,Case2260,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.00046,18,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.48,1.81E+07,4711672.74,-1.64E+07,-3310236.84,4711672.74,1.81E+07,3303501.77,3964202.13,123.78,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,565.1728617,147.1220755,,
2260,Case2261,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.00046,18,180,0.19,3.84,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.47,1.81E+07,4639021.52,-1.63E+07,-3268081.27,4639021.52,1.81E+07,3261707.5,3914049,122.22,18.99,32025.6,112089.6,587.71,3094.04,1227.39,319.63,0,0,565.1728617,144.8535397,,
2261,Case2262,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.432,0.334,3240,0.005,0.032,0.021,0.782,24,0.0014,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.49,1583819.69,1178335.7,-1195165.14,-709884.85,1178335.7,1583820.95,705971.44,847165.72,52.69,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,98.51585452,73.29416924,,
2262,Case2263,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0014,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.54,1582083.27,1177495.77,-1193981.87,-710460.1,1177495.77,1582084.54,706424,847708.8,52.73,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,98.40784671,73.24192439,,
2263,Case2264,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0014,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.5,1577512.16,1176696.67,-1190157.12,-709964.31,1176696.67,1577513.42,705915.73,847098.88,52.69,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,98.12351712,73.19221922,,
2264,Case2265,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.51,1600806.47,2369677.95,-1114574.25,-1310889.58,2369677.95,1600807.75,1303262.81,1563915.37,97.28,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,99.57245658,147.3973645,,
2265,Case2266,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.05,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.51,1593552.71,2358915.14,-1109374.09,-1302896.16,2358915.14,1593553.98,1295461.59,1554553.91,96.7,5,16076.8,56268.81,95.05,1901.89,304.79,646.15,0,0,99.12126232,146.7279023,,
2266,Case2267,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.05,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.51,1594433.12,2360848.94,-1110056.38,-1304506.55,2360848.94,1594434.39,1297070.11,1556484.13,96.82,5,16076.8,56268.81,95.05,1901.89,304.79,646.15,0,0,99.17602508,146.8481875,,
2267,Case2268,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.47,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.54,1654476.08,2414752.07,-1157183.46,-1351337.62,2414752.07,1654477.41,1343857.28,1612628.74,100.31,46.98,16076.8,56268.81,893.49,1901.89,304.79,646.15,0,0,102.9107832,150.2010394,,
2268,Case2269,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,66,0.0041,0.00028,21.2,108,0.47,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.54,5396991.95,3264772.16,-4216570.69,-2026620.36,3264772.16,5396996.27,2018313.73,2421976.48,150.65,46.98,16076.8,56268.81,893.49,1901.89,304.79,646.15,0,0,335.7006338,203.0735072,,
2269,Case2270,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,66,0.0041,0.00028,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.51,1.34E+07,8057976.43,-1.05E+07,-4985147.65,8057976.43,1.34E+07,4964608.17,5957529.81,148.94,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,335,201.4494108,,
2270,Case2271,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.5,1.29E+07,8719955.31,-9922775.72,-5306675.97,8719955.31,1.29E+07,5284463.46,6341356.15,158.53,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,322.5,217.9988828,,
2271,Case2272,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.065,0.021,0.782,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.5,1.29E+07,8723338.61,-9928535.09,-5310271.33,8723338.61,1.29E+07,5287994.51,6345593.42,158.64,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,322.5,218.0834653,,
2272,Case2273,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.334,960,0.02,0.065,0.021,0.782,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.55,1.30E+07,8732500.53,-9967003.92,-5318358.14,8732500.53,1.30E+07,5295897.17,6355076.61,158.88,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,325,218.3125133,,
2273,Case2274,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.334,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.49,1.30E+07,8730705.9,-9960443.42,-5316456.99,8730705.9,1.30E+07,5294025.08,6352830.09,158.82,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,325,218.2676475,,
2274,Case2275,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.334,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,21.2,0,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.49,1.30E+07,8734685.64,-9954745.17,-5303552.74,8734685.64,1.30E+07,5280902.83,6337083.4,158.43,46.99,40000,139999.99,1409.58,2999.95,1019.22,480.76,0,0,325,218.367141,,
2275,Case2276,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.196,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,21.2,0,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.49,1.30E+07,8728685.52,-9941683.4,-5298309.09,8728685.52,1.30E+07,5275833.85,6331000.62,158.28,46.99,40000,139999.99,1409.58,2999.95,1019.22,480.76,0,0,325,218.217138,,
2276,Case2277,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.196,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,26,0,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.55,4384723.52,6213064.28,-3227972.91,-3795240.13,6213064.28,4384727.03,3766666.81,4520000.17,113,46.99,40000,139999.99,1409.58,2999.95,1019.22,480.76,0,0,109.618088,155.326607,,
2277,Case2278,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.196,960,0.02,0.065,0.054,0.5,66,0.0041,0.00082,26,0,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.53,4494452.64,6257774.52,-3313544.69,-3894009.31,6257774.52,4494456.24,3862951.16,4635541.39,115.89,46.99,40000,139999.99,1409.58,2999.95,1019.22,480.76,0,0,112.361316,156.444363,,
2278,Case2279,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.564,0.196,960,0.01,0.054,0.01,0.594,52,0.0005,0.0001,18,180,0.33,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.51,1.45E+07,2624868.8,-1.39E+07,-2081561.8,2624868.8,1.45E+07,2079780,2495736,77.93,32.99,32025.6,112089.61,1268.32,3844.25,1689.98,232.14,0,0,452.7627898,81.96158074,,
2279,Case2280,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.564,0.196,960,0.01,0.054,0.01,0.594,52,0.0005,0.0001,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.56,1.46E+07,2697784.92,-1.40E+07,-2160832.27,2697784.92,1.46E+07,2158567.17,2590280.61,80.88,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,455.8852918,84.23838804,,
2280,Case2281,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.564,0.334,960,0.01,0.054,0.01,0.594,52,0.0005,0.0001,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.55,1.46E+07,2709400.58,-1.40E+07,-2173826.02,2709400.58,1.46E+07,2171729.93,2606075.91,81.37,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,455.8852918,84.60108726,,
2281,Case2282,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.564,0.334,960,0.01,0.054,0.01,0.594,52,0.0005,0.0001,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.58,1.46E+07,2708974.18,-1.40E+07,-2173327.94,2708974.18,1.46E+07,2171237.38,2605484.86,81.36,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,455.8852918,84.58777291,,
2282,Case2283,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.564,0.334,960,0.01,0.054,0.01,0.594,10,0.0005,0.0001,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.52,2711825.11,1234637.55,-2238348.08,-828248.54,1234637.55,2711827.28,826226.29,991471.55,30.96,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,84.67679325,38.55158217,,
2283,Case2284,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.564,0.334,960,0.01,0.021,0.01,0.594,10,0.0005,0.0001,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.55,2709491.84,1232723.99,-2236527.49,-826142.6,1232723.99,2709494,824095.34,988914.4,30.88,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,84.60393685,38.49183122,,
2284,Case2285,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.564,0.334,3240,0.01,0.021,0.01,0.594,10,0.0005,0.0001,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.56,2711647.51,1225040.04,-2238058.99,-817213.61,1225040.04,2711649.67,815334.42,978401.3,30.55,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,84.67124769,38.25189973,,
2285,Case2286,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.564,0.334,3240,0.01,0.021,0.043,0.594,10,0.0005,0.0001,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.54,2749993.12,1246137.1,-2268065.75,-844952.56,1246137.1,2749995.32,843324.06,1011988.87,31.6,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,85.86859013,38.91065585,,
2286,Case2287,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.564,0.334,3240,0.01,0.021,0.043,0.594,10,0.0005,0.00064,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.57,2831865.02,1950879.52,-2133034.36,-1178259.35,1950879.52,2831867.28,1174742.01,1409690.42,44.02,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,88.42504184,60.916252,,
2287,Case2288,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.564,0.334,3240,0.025,0.021,0.043,0.594,10,0.0005,0.00064,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.55,2839573.26,1978701.31,-2138727.37,-1204534.88,1978701.31,2839575.53,1201070.59,1441284.71,45,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,88.66573179,61.78498795,,
2288,Case2289,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.96,0.334,3240,0.025,0.021,0.043,0.594,10,0.0005,0.00064,18,180,0.75,7.28,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.52,2895900.83,1989666.3,-2186781.76,-1216938.99,1989666.3,2895903.14,1212936.67,1455524,45.45,74.98,32025.6,112089.61,2882.56,3844.25,1689.98,232.14,0,0,90.42456129,62.12736998,,
2289,Case2290,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.96,0.334,3240,0.025,0.021,0.043,0.594,10,0.0005,0.00064,18,180,0.75,2.12,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.57,2822764.36,1895052.14,-2129217.1,-1156521.47,1895052.14,2822766.62,1153289.84,1383947.8,43.21,74.98,32025.61,112089.62,2012.61,2684.31,911.98,430.18,0,0,88.14084603,59.17302247,,
2290,Case2291,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.96,0.334,3240,0.025,0.021,0.043,0.594,10,0.0032,0.00064,18,180,0.75,2.12,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.5,4396957.98,4956286.09,-3018697.69,-2670235.89,4956286.09,4396961.5,2661754.81,3194105.78,99.74,74.98,32025.61,112089.62,2012.61,2684.31,911.98,430.18,0,0,137.2950579,154.7600839,,
2291,Case2292,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.96,0.334,3240,0.025,0.021,0.043,0.594,10,0.0032,0.00064,18,180,0.75,2.12,5.064,EnergyPlus Completed Successfully,1,0,0,0,3.54,1165237.63,1306338.42,-804655.01,-714706.58,1306338.42,1165238.56,711819.27,854183.13,105.42,74.95,8102.4,28358.4,1012,1350.18,458.71,216.37,0,0,143.813886,161.2285767,,
2292,Case2293,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.96,0.334,3240,0.025,0.021,0.043,0.594,10,0.0032,0.00064,18,72,0.75,2.12,5.064,EnergyPlus Completed Successfully,1,0,0,0,3.53,1169986.39,1301200.69,-808504.62,-725894.21,1301200.69,1169987.32,722475.75,866970.9,107,74.95,8102.4,28358.4,1012,1350.18,216.37,458.71,0,0,144.399979,160.5944769,,
2293,Case2294,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.96,0.334,3240,0.025,0.021,0.043,0.594,10,0.0032,0.00064,22.8,72,0.75,2.12,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.57,260557.52,846390.12,-177451.77,-471248.4,846390.12,260557.73,466950.85,560341.02,69.16,74.95,8102.4,28358.4,1012,1350.18,216.37,458.71,0,0,32.15806675,104.4616558,,
2294,Case2295,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.96,0.334,3240,0.025,0.021,0.043,0.876,10,0.0032,0.00064,22.8,72,0.75,2.12,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.58,260790.52,846486.95,-177615.9,-471364.94,846486.95,260790.73,467065.28,560478.34,69.17,74.95,8102.4,28358.4,1012,1350.18,216.37,458.71,0,0,32.18682366,104.4736066,,
2295,Case2296,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.432,0.15,4000,0.025,0.021,0.043,0.688,52,0.005,0.001,22.8,180,0.05,5.56,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.51,1278341.41,1685723.87,-916922.21,-978141.18,1685723.87,1278342.43,972391.5,1166869.8,144.02,5,8102.4,28358.4,87.61,1752.96,742.87,133.61,0,0,157.7731796,208.0524129,,
2296,Case2297,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.021,0.043,0.688,52,0.005,0.001,22.8,180,0.05,5.56,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.54,1276722.87,1685707.49,-915663.3,-978118.09,1685707.49,1276723.89,972381.44,1166857.73,144.01,5,8102.4,28358.4,87.61,1752.96,742.87,133.61,0,0,157.573419,208.0503912,,
2297,Case2298,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.021,0.043,0.688,52,0.005,0.00046,22.8,180,0.05,5.56,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.52,1304759.88,1560132.58,-944243.32,-914183.65,1560132.58,1304760.93,908777.38,1090532.86,134.59,5,8102.4,28358.4,87.61,1752.96,742.87,133.61,0,0,161.033753,192.5519081,,
2298,Case2299,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.021,0.043,0.688,52,0.005,0.00046,18,180,0.05,5.56,5.064,EnergyPlus Completed Successfully,1,0,0,0,3.51,3343413.88,2111492.86,-2527630.61,-1228154.15,2111492.86,3343416.56,1224964.42,1469957.31,181.42,5,8102.4,28358.4,87.61,1752.96,742.87,133.61,0,0,412.6448805,260.6009158,,
2299,Case2300,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.021,0.043,0.688,52,0.005,0.00046,18,180,0.05,5.56,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.52,1.32E+07,8269473.47,-9970989.71,-4810345.74,8269473.47,1.32E+07,4797529.5,5757035.4,179.76,5,32025.6,112089.61,174.21,3485.08,1476.91,265.63,0,0,412.1702638,258.2144744,,
2300,Case2301,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.021,0.043,0.688,52,0.005,0.00046,18,72,0.05,5.56,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.49,1.32E+07,8268510.93,-9973262.93,-4814689.66,8268510.93,1.32E+07,4801517.18,5761820.62,179.91,5,32025.6,112089.61,174.21,3485.08,265.63,1476.91,0,0,412.1702638,258.184419,,
2301,Case2302,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.054,0.043,0.688,52,0.005,0.00046,18,72,0.05,5.56,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.47,1.32E+07,8276579.91,-9986251.64,-4822036.11,8276579.91,1.32E+07,4808836.88,5770604.26,180.19,5,32025.6,112089.61,174.21,3485.08,265.63,1476.91,0,0,412.1702638,258.4363731,,
2302,Case2303,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.054,0.043,0.688,52,0.005,0.00046,18,72,0.05,0.4,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.47,1.32E+07,8259596.25,-9977206.42,-4807814.4,8259596.25,1.32E+07,4794513.06,5753415.67,179.65,5,32025.6,112089.61,138.61,2772.97,990.35,396.14,0,0,412.1702638,257.906058,,
2303,Case2304,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,4000,0.025,0.054,0.043,0.688,52,0.0023,0.00046,18,72,0.05,0.4,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.47,1.35E+07,5141844.89,-1.13E+07,-3293974.3,5141844.89,1.35E+07,3285212.42,3942254.9,123.1,5,32025.6,112089.61,138.61,2772.97,990.35,396.14,0,0,421.5377698,160.5542094,,
2304,Case2305,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,1720,0.025,0.054,0.043,0.688,52,0.0023,0.00046,18,72,0.05,0.4,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.45,1.35E+07,5133928.52,-1.13E+07,-3287944.56,5133928.52,1.35E+07,3279021.97,3934826.37,122.87,5,32025.6,112089.61,138.61,2772.97,990.35,396.14,0,0,421.5377698,160.3070206,,
2305,Case2306,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.15,1720,0.025,0.054,0.043,0.688,10,0.0023,0.00046,18,72,0.05,0.4,20.016,EnergyPlus Completed Successfully,3,0,0,0,3.51,3503917.95,3596225.63,-2431827.49,-1942975.87,3596225.63,3503920.75,1934428.46,2321314.15,72.48,5,32025.6,112089.61,138.61,2772.97,990.35,396.14,0,0,109.409908,112.2922172,,
2306,Case2307,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.288,1720,0.025,0.054,0.043,0.688,10,0.0023,0.00046,18,72,0.05,0.4,20.016,EnergyPlus Completed Successfully,3,0,0,0,3.49,3503885.75,3596210.75,-2431801.22,-1943104.94,3596210.75,3503888.55,1934574.59,2321489.51,72.49,5,32025.6,112089.61,138.61,2772.97,990.35,396.14,0,0,109.4089026,112.2917525,,
2307,Case2308,2080_Manchester_a1b_90_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.432,0.288,1720,0.01,0.054,0.043,0.688,10,0.0023,0.00046,18,72,0.05,0.4,20.016,EnergyPlus Completed Successfully,3,0,0,0,3.58,3502624.13,3594229.01,-2430789.93,-1941250.34,3594229.01,3502626.94,1932721.73,2319266.08,72.42,5,32025.6,112089.61,138.61,2772.97,990.35,396.14,0,0,109.3695085,112.2298727,,
